-0.3190565666966357,7.416867893232142,-5.772904433449516
3.102043852517248,-7.7132597829554586,8.997732701883402
3.1020438532679666,-7.713259782524259,8.997732701929335
3.102043853361528,-7.713259782747586,8.997732702291696
-0.3190565663922583,7.416867893349557,-5.772904432850822
-9.144070268278051,-2.12007605643339,-5.358093681985881
-9.144070267243084,-2.120076056074415,-5.358093682080751
-9.144070266889994,-2.1200760556174942,-5.358093681817649
3.1020438525344556,-7.713259782994516,8.99773270239881
3.1020438529131638,-7.713259782941484,8.997732702070229
3.102043852466401,-7.713259783162398,8.99773270209583
-9.144070266610775,-2.120076055719982,-5.358093681696868
-0.3190565669800192,7.416867893362825,-5.772904433509313
3.1020438528354792,-7.713259782922694,8.997732702037844
-0.31905656649857167,7.416867893227187,-5.772904433098389
-0.3190565667462134,7.416867893102658,-5.772904433070336
-9.1440702666879,-2.1200760555102414,-5.358093681951935
-9.144070267320267,-2.120076055943534,-5.358093682094352
-9.144070267170308,-2.120076055877863,-5.358093681905875
-9.144070267043016,-2.120076055736278,-5.358093681843229
-9.144070266886306,-2.1200760556157796,-5.358093681799819
-0.31905656641815455,7.41686789316166,-5.772904433299192
3.1020438536581127,-7.713259782763057,8.997732702661521
-0.3190565667457738,7.416867893061783,-5.772904433084228
3.1020438530325762,-7.713259782715325,8.997732702167344
-9.144070267191385,-2.1200760559934304,-5.3580936821255944
-0.3190565663737207,7.41686789328642,-5.772904433485202
3.102043852645124,-7.713259783014286,8.997732701977124
3.1020438531453114,-7.713259782611596,8.997732702009639
-0.3190565666877734,7.416867893227165,-5.772904433377512
-0.31905656666216303,7.416867893384768,-5.772904433340171
3.1020438524749094,-7.7132597831479845,8.997732702662107
-0.31905656676568267,7.416867893241558,-5.772904433096693
3.10204385292585,-7.713259783106186,8.997732702354371
3.1020438530748913,-7.71325978276248,8.997732702265235
-9.144070267484127,-2.1200760558779113,-5.358093681824345
-0.31905656654579867,7.4168678931523715,-5.772904433007296
-0.31905656667784926,7.416867893128313,-5.772904433167973
-0.31905656701390434,7.416867893127593,-5.772904433244433
3.1020438529840906,-7.713259782809683,8.997732702374584
-0.31905656664613,7.41686789353188,-5.772904433444502
3.10204385304151,-7.713259782664829,8.99773270176418
-0.31905656673414784,7.4168678931706395,-5.772904432993256
-9.144070266479384,-2.120076055309641,-5.358093681899549
3.1020438528976157,-7.713259782542719,8.99773270162762
-0.31905656678034866,7.416867893239692,-5.772904433017707
-0.3190565669365482,7.416867893625091,-5.772904433090838
-9.144070266671378,-2.120076055687901,-5.358093681726233
